ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;WPts;LPts
48;Montreal;Rogers Masters;08/08/2007;Masters;Outdoor;Hard;2nd Round;3;Federer R.;Karlovic I.;1;34;7;6;7;6;;;;;;;2;0;Completed;7290;847
48;Montreal;Rogers Masters;08/08/2007;Masters;Outdoor;Hard;2nd Round;3;Mathieu P.H.;Ancic M.;23;38;6;3;6;2;;;;;;;2;0;Completed;1125;765
48;Montreal;Rogers Masters;09/08/2007;Masters;Outdoor;Hard;2nd Round;3;Baghdatis M.;Haase R.;19;103;6;2;3;6;6;1;;;;;2;1;Completed;1370;409
48;Montreal;Rogers Masters;09/08/2007;Masters;Outdoor;Hard;2nd Round;3;Nadal R.;Safin M.;2;22;7;6;6;0;;;;;;;2;0;Completed;5455;1125
48;Montreal;Rogers Masters;09/08/2007;Masters;Outdoor;Hard;3rd Round;3;Stepanek R.;Haas T.;60;12;6;3;2;6;6;2;;;;;2;1;Completed;590;1910
48;Montreal;Rogers Masters;09/08/2007;Masters;Outdoor;Hard;3rd Round;3;Davydenko N.;Youzhny M.;5;13;7;6;6;3;;;;;;;2;0;Completed;3075;1840
48;Montreal;Rogers Masters;09/08/2007;Masters;Outdoor;Hard;3rd Round;3;Djokovic N.;Nalbandian D.;4;26;6;2;6;3;;;;;;;2;0;Completed;3200;1115
48;Montreal;Rogers Masters;09/08/2007;Masters;Outdoor;Hard;3rd Round;3;Federer R.;Fognini F.;1;139;6;1;6;1;;;;;;;2;0;Completed;7290;304
48;Montreal;Rogers Masters;09/08/2007;Masters;Outdoor;Hard;3rd Round;3;Hewitt L.;Hrbaty D.;21;32;6;7;7;6;7;5;;;;;2;1;Completed;1180;875
48;Montreal;Rogers Masters;09/08/2007;Masters;Outdoor;Hard;3rd Round;3;Nadal R.;Mathieu P.H.;2;23;3;6;6;3;6;2;;;;;2;1;Completed;5455;1125
48;Montreal;Rogers Masters;09/08/2007;Masters;Outdoor;Hard;3rd Round;3;Dancevic F.;Verdasco F.;91;35;4;6;6;4;6;3;;;;;2;1;Completed;452;820
48;Montreal;Rogers Masters;10/08/2007;Masters;Outdoor;Hard;3rd Round;3;Roddick A.;Baghdatis M.;3;19;6;2;6;3;;;;;;;2;0;Completed;3290;1370
48;Montreal;Rogers Masters;10/08/2007;Masters;Outdoor;Hard;Quarterfinals;3;Stepanek R.;Davydenko N.;60;5;6;4;7;5;;;;;;;2;0;Completed;590;3075
48;Montreal;Rogers Masters;10/08/2007;Masters;Outdoor;Hard;Quarterfinals;3;Federer R.;Hewitt L.;1;21;6;3;6;4;;;;;;;2;0;Completed;7290;1180
48;Montreal;Rogers Masters;10/08/2007;Masters;Outdoor;Hard;Quarterfinals;3;Djokovic N.;Roddick A.;4;3;7;6;6;4;;;;;;;2;0;Completed;3200;3290
48;Montreal;Rogers Masters;11/08/2007;Masters;Outdoor;Hard;Quarterfinals;3;Nadal R.;Dancevic F.;2;91;4;6;6;2;6;3;;;;;2;1;Completed;5455;452
48;Montreal;Rogers Masters;11/08/2007;Masters;Outdoor;Hard;Semifinals;3;Federer R.;Stepanek R.;1;60;7;6;6;2;;;;;;;2;0;Completed;7290;590
48;Montreal;Rogers Masters;12/08/2007;Masters;Outdoor;Hard;Semifinals;3;Djokovic N.;Nadal R.;4;2;7;5;6;3;;;;;;;2;0;Completed;3200;5455
48;Montreal;Rogers Masters;13/08/2007;Masters;Outdoor;Hard;The Final;3;Djokovic N.;Federer R.;4;1;7;6;2;6;7;6;;;;;2;1;Completed;3200;7290
49;Cincinnati;Western & Southern Financial Group Masters;13/08/2007;Masters;Outdoor;Hard;1st Round;3;Chela J.I.;Henman T.;21;92;6;4;3;6;6;3;;;;;2;1;Completed;1270;450
49;Cincinnati;Western & Southern Financial Group Masters;13/08/2007;Masters;Outdoor;Hard;1st Round;3;Youzhny M.;Hrbaty D.;10;31;6;3;6;1;;;;;;;2;0;Completed;1880;915
49;Cincinnati;Western & Southern Financial Group Masters;13/08/2007;Masters;Outdoor;Hard;1st Round;3;Melzer J.;Karlovic I.;34;33;7;6;7;6;;;;;;;2;0;Completed;855;877
49;Cincinnati;Western & Southern Financial Group Masters;13/08/2007;Masters;Outdoor;Hard;1st Round;3;Nieminen J.;Spadea V.;28;58;6;2;6;0;;;;;;;2;0;Completed;1000;615
49;Cincinnati;Western & Southern Financial Group Masters;13/08/2007;Masters;Outdoor;Hard;1st Round;3;Moya C.;Nalbandian D.;19;23;7;6;7;6;;;;;;;2;0;Completed;1325;1185
49;Cincinnati;Western & Southern Financial Group Masters;13/08/2007;Masters;Outdoor;Hard;1st Round;3;Almagro N.;Mayer F.;32;48;7;6;6;4;;;;;;;2;0;Completed;890;701
49;Cincinnati;Western & Southern Financial Group Masters;13/08/2007;Masters;Outdoor;Hard;1st Round;3;Verdasco F.;Volandri F.;35;29;6;2;6;2;;;;;;;2;0;Completed;820;981
49;Cincinnati;Western & Southern Financial Group Masters;13/08/2007;Masters;Outdoor;Hard;1st Round;3;Ljubicic I.;Delic A.;11;79;1;6;7;6;6;3;;;;;2;1;Completed;1870;517
49;Cincinnati;Western & Southern Financial Group Masters;13/08/2007;Masters;Outdoor;Hard;1st Round;3;Kiefer N.;Safin M.;222;24;6;3;7;6;;;;;;;2;0;Completed;185;1155
49;Cincinnati;Western & Southern Financial Group Masters;14/08/2007;Masters;Outdoor;Hard;1st Round;3;Ferrer D.;Isner J.;15;192;7;6;6;3;;;;;;;2;0;Completed;1565;213
49;Cincinnati;Western & Southern Financial Group Masters;14/08/2007;Masters;Outdoor;Hard;1st Round;3;Berdych T.;Becker B.;12;52;6;3;6;4;;;;;;;2;0;Completed;1855;678
49;Cincinnati;Western & Southern Financial Group Masters;14/08/2007;Masters;Outdoor;Hard;1st Round;3;Querrey S.;Gicquel M.;65;45;7;5;5;7;6;4;;;;;2;1;Completed;561;715
49;Cincinnati;Western & Southern Financial Group Masters;14/08/2007;Masters;Outdoor;Hard;1st Round;3;Benneteau J.;Tursunov D.;68;26;6;4;3;6;6;3;;;;;2;1;Completed;540;1050
49;Cincinnati;Western & Southern Financial Group Masters;14/08/2007;Masters;Outdoor;Hard;1st Round;3;Hewitt L.;Wawrinka S.;20;49;7;5;3;6;7;6;;;;;2;1;Completed;1270;700
49;Cincinnati;Western & Southern Financial Group Masters;14/08/2007;Masters;Outdoor;Hard;1st Round;3;Ginepri R.;Bjorkman J.;59;57;6;3;6;3;;;;;;;2;0;Completed;610;615
49;Cincinnati;Western & Southern Financial Group Masters;14/08/2007;Masters;Outdoor;Hard;1st Round;3;Monaco J.;Lopez F.;25;64;6;4;6;7;6;3;;;;;2;1;Completed;1115;571
49;Cincinnati;Western & Southern Financial Group Masters;14/08/2007;Masters;Outdoor;Hard;1st Round;3;Kohlschreiber P.;Calleri A.;37;43;7;6;2;6;7;6;;;;;2;1;Completed;805;725
49;Cincinnati;Western & Southern Financial Group Masters;14/08/2007;Masters;Outdoor;Hard;1st Round;3;Clement A.;Mathieu P.H.;46;22;6;4;6;2;;;;;;;2;0;Completed;715;1195
49;Cincinnati;Western & Southern Financial Group Masters;14/08/2007;Masters;Outdoor;Hard;1st Round;3;Stepanek R.;Fish M.;36;51;7;5;7;6;;;;;;;2;0;Completed;815;695
49;Cincinnati;Western & Southern Financial Group Masters;14/08/2007;Masters;Outdoor;Hard;1st Round;3;Ferrero J.C.;Rochus O.;17;56;6;1;3;6;7;5;;;;;2;1;Completed;1495;625
49;Cincinnati;Western & Southern Financial Group Masters;14/08/2007;Masters;Outdoor;Hard;1st Round;3;Baghdatis M.;Murray A.;18;16;6;1;6;2;;;;;;;2;0;Completed;1440;1540
49;Cincinnati;Western & Southern Financial Group Masters;14/08/2007;Masters;Outdoor;Hard;1st Round;3;Del Potro J.M.;Canas G.;78;14;6;2;6;2;;;;;;;2;0;Completed;519;1665
49;Cincinnati;Western & Southern Financial Group Masters;14/08/2007;Masters;Outdoor;Hard;1st Round;3;Ancic M.;Haas T.;38;9;3;6;7;6;6;3;;;;;2;1;Completed;800;1950
49;Cincinnati;Western & Southern Financial Group Masters;14/08/2007;Masters;Outdoor;Hard;1st Round;3;Blake J.;Falla A.;8;124;7;6;6;1;;;;;;;2;0;Completed;1995;340
49;Cincinnati;Western & Southern Financial Group Masters;15/08/2007;Masters;Outdoor;Hard;2nd Round;3;Roddick A.;Verdasco F.;4;35;7;6;6;2;;;;;;;2;0;Completed;3415;820
49;Cincinnati;Western & Southern Financial Group Masters;15/08/2007;Masters;Outdoor;Hard;2nd Round;3;Nieminen J.;Robredo T.;28;7;6;4;6;1;;;;;;;2;0;Completed;1000;2170
49;Cincinnati;Western & Southern Financial Group Masters;15/08/2007;Masters;Outdoor;Hard;2nd Round;3;Hewitt L.;Gasquet R.;20;13;6;1;3;2;;;;;;;1;0;Retired;1270;1740
49;Cincinnati;Western & Southern Financial Group Masters;15/08/2007;Masters;Outdoor;Hard;2nd Round;3;Ferrero J.C.;Gonzalez F.;17;6;6;2;7;6;;;;;;;2;0;Completed;1495;2475
49;Cincinnati;Western & Southern Financial Group Masters;15/08/2007;Masters;Outdoor;Hard;2nd Round;3;Almagro N.;Ljubicic I.;32;11;6;4;6;4;;;;;;;2;0;Completed;890;1870
49;Cincinnati;Western & Southern Financial Group Masters;15/08/2007;Masters;Outdoor;Hard;2nd Round;3;Ferrer D.;Stepanek R.;15;36;6;2;7;5;;;;;;;2;0;Completed;1565;815
49;Cincinnati;Western & Southern Financial Group Masters;15/08/2007;Masters;Outdoor;Hard;2nd Round;3;Querrey S.;Youzhny M.;65;10;5;7;6;3;6;4;;;;;2;1;Completed;561;1880
49;Cincinnati;Western & Southern Financial Group Masters;15/08/2007;Masters;Outdoor;Hard;2nd Round;3;Melzer J.;Ancic M.;34;38;6;3;2;6;7;6;;;;;2;1;Completed;855;800
49;Cincinnati;Western & Southern Financial Group Masters;15/08/2007;Masters;Outdoor;Hard;2nd Round;3;Del Potro J.M.;Kohlschreiber P.;78;37;6;1;2;6;6;4;;;;;2;1;Completed;519;805
49;Cincinnati;Western & Southern Financial Group Masters;15/08/2007;Masters;Outdoor;Hard;2nd Round;3;Monaco J.;Nadal R.;25;2;7;6;4;1;;;;;;;1;0;Retired;1115;5605
49;Cincinnati;Western & Southern Financial Group Masters;15/08/2007;Masters;Outdoor;Hard;2nd Round;3;Berdych T.;Clement A.;12;46;7;6;7;6;;;;;;;2;0;Completed;1855;715
49;Cincinnati;Western & Southern Financial Group Masters;15/08/2007;Masters;Outdoor;Hard;2nd Round;3;Moya C.;Djokovic N.;19;3;6;4;6;1;;;;;;;2;0;Completed;1325;3700
49;Cincinnati;Western & Southern Financial Group Masters;15/08/2007;Masters;Outdoor;Hard;2nd Round;3;Blake J.;Kiefer N.;8;222;6;4;6;4;;;;;;;2;0;Completed;1995;185
49;Cincinnati;Western & Southern Financial Group Masters;15/08/2007;Masters;Outdoor;Hard;2nd Round;3;Davydenko N.;Ginepri R.;5;59;6;2;6;7;6;3;;;;;2;1;Completed;3195;610
49;Cincinnati;Western & Southern Financial Group Masters;16/08/2007;Masters;Outdoor;Hard;2nd Round;3;Baghdatis M.;Chela J.I.;18;21;6;7;6;4;6;2;;;;;2;1;Completed;1440;1270
49;Cincinnati;Western & Southern Financial Group Masters;16/08/2007;Masters;Outdoor;Hard;2nd Round;3;Federer R.;Benneteau J.;1;68;6;3;6;3;;;;;;;2;0;Completed;7140;540
49;Cincinnati;Western & Southern Financial Group Masters;16/08/2007;Masters;Outdoor;Hard;3rd Round;3;Moya C.;Del Potro J.M.;19;78;7;5;3;6;7;5;;;;;2;1;Completed;1325;519
49;Cincinnati;Western & Southern Financial Group Masters;16/08/2007;Masters;Outdoor;Hard;3rd Round;3;Almagro N.;Nieminen J.;32;28;6;2;6;2;;;;;;;2;0;Completed;890;1000
49;Cincinnati;Western & Southern Financial Group Masters;16/08/2007;Masters;Outdoor;Hard;3rd Round;3;Hewitt L.;Melzer J.;20;34;6;3;6;3;;;;;;;2;0;Completed;1270;855
49;Cincinnati;Western & Southern Financial Group Masters;16/08/2007;Masters;Outdoor;Hard;3rd Round;3;Ferrer D.;Roddick A.;15;4;7;6;6;4;;;;;;;2;0;Completed;1565;3415
49;Cincinnati;Western & Southern Financial Group Masters;16/08/2007;Masters;Outdoor;Hard;3rd Round;3;Querrey S.;Monaco J.;65;25;6;3;7;5;;;;;;;2;0;Completed;561;1115
49;Cincinnati;Western & Southern Financial Group Masters;16/08/2007;Masters;Outdoor;Hard;3rd Round;3;Federer R.;Baghdatis M.;1;18;7;6;7;5;;;;;;;2;0;Completed;7140;1440
49;Cincinnati;Western & Southern Financial Group Masters;16/08/2007;Masters;Outdoor;Hard;3rd Round;3;Davydenko N.;Berdych T.;5;12;6;3;6;2;;;;;;;2;0;Completed;3195;1855
49;Cincinnati;Western & Southern Financial Group Masters;17/08/2007;Masters;Outdoor;Hard;3rd Round;3;Blake J.;Ferrero J.C.;8;17;6;1;6;4;;;;;;;2;0;Completed;1995;1495
49;Cincinnati;Western & Southern Financial Group Masters;17/08/2007;Masters;Outdoor;Hard;Quarterfinals;3;Hewitt L.;Moya C.;20;19;6;2;6;4;;;;;;;2;0;Completed;1270;1325
49;Cincinnati;Western & Southern Financial Group Masters;17/08/2007;Masters;Outdoor;Hard;Quarterfinals;3;Federer R.;Almagro N.;1;32;6;3;3;6;6;2;;;;;2;1;Completed;7140;890
49;Cincinnati;Western & Southern Financial Group Masters;18/08/2007;Masters;Outdoor;Hard;Quarterfinals;3;Blake J.;Querrey S.;8;65;5;7;6;4;6;4;;;;;2;1;Completed;1995;561
49;Cincinnati;Western & Southern Financial Group Masters;18/08/2007;Masters;Outdoor;Hard;Quarterfinals;3;Davydenko N.;Ferrer D.;5;15;6;2;6;4;;;;;;;2;0;Completed;3195;1565
49;Cincinnati;Western & Southern Financial Group Masters;18/08/2007;Masters;Outdoor;Hard;Semifinals;3;Federer R.;Hewitt L.;1;20;6;3;6;7;7;6;;;;;2;1;Completed;7140;1270
49;Cincinnati;Western & Southern Financial Group Masters;19/08/2007;Masters;Outdoor;Hard;Semifinals;3;Blake J.;Davydenko N.;8;5;6;4;6;2;;;;;;;2;0;Completed;1995;3195
49;Cincinnati;Western & Southern Financial Group Masters;19/08/2007;Masters;Outdoor;Hard;The Final;3;Federer R.;Blake J.;1;8;6;1;6;4;;;;;;;2;0;Completed;7140;1995
50;New Haven;Pilot Pen Tennis;19/08/2007;International Gold;Outdoor;Hard;1st Round;3;Young D.;Delic A.;229;71;4;6;6;3;6;4;;;;;2;1;Completed;173;531
50;New Haven;Pilot Pen Tennis;19/08/2007;International Gold;Outdoor;Hard;1st Round;3;Johansson T.;Vliegen K.;72;82;6;2;6;1;;;;;;;2;0;Completed;529;507
50;New Haven;Pilot Pen Tennis;19/08/2007;International Gold;Outdoor;Hard;1st Round;3;Russell M.;Garcia-Lopez G.;67;85;3;6;6;4;6;0;;;;;2;1;Completed;561;484
50;New Haven;Pilot Pen Tennis;19/08/2007;International Gold;Outdoor;Hard;1st Round;3;Fish M.;Mayer F.;50;52;4;6;7;5;6;4;;;;;2;1;Completed;665;656
50;New Haven;Pilot Pen Tennis;19/08/2007;International Gold;Outdoor;Hard;1st Round;3;Del Potro J.M.;Tsonga J.W.;59;74;3;6;6;3;6;4;;;;;2;1;Completed;595;523
50;New Haven;Pilot Pen Tennis;19/08/2007;International Gold;Outdoor;Hard;1st Round;3;Gicquel M.;Berlocq C.;45;76;6;2;6;4;;;;;;;2;0;Completed;700;523
50;New Haven;Pilot Pen Tennis;19/08/2007;International Gold;Outdoor;Hard;1st Round;3;Lopez F.;Tipsarevic J.;61;51;7;6;7;6;;;;;;;2;0;Completed;589;657
50;New Haven;Pilot Pen Tennis;19/08/2007;International Gold;Outdoor;Hard;1st Round;3;Ginepri R.;Massu N.;66;60;7;6;6;4;;;;;;;2;0;Completed;570;591
50;New Haven;Pilot Pen Tennis;19/08/2007;International Gold;Outdoor;Hard;1st Round;3;Horna L.;Koubek S.;86;65;6;4;2;6;6;4;;;;;2;1;Completed;481;580
50;New Haven;Pilot Pen Tennis;20/08/2007;International Gold;Outdoor;Hard;1st Round;3;Spadea V.;Korolev E.;64;80;6;2;5;7;7;5;;;;;2;1;Completed;585;514
50;New Haven;Pilot Pen Tennis;20/08/2007;International Gold;Outdoor;Hard;1st Round;3;Montanes A.;Gabashvili T.;46;95;6;4;6;4;;;;;;;2;0;Completed;700;436
50;New Haven;Pilot Pen Tennis;20/08/2007;International Gold;Outdoor;Hard;1st Round;3;Benneteau J.;Hernandez O.;63;53;6;2;6;2;;;;;;;2;0;Completed;585;654
50;New Haven;Pilot Pen Tennis;20/08/2007;International Gold;Outdoor;Hard;1st Round;3;Acasuso J.;Rochus O.;69;55;6;1;7;6;;;;;;;2;0;Completed;540;645
50;New Haven;Pilot Pen Tennis;20/08/2007;International Gold;Outdoor;Hard;1st Round;3;Clement A.;Anderson K.;41;346;6;1;6;4;;;;;;;2;0;Completed;745;101
50;New Haven;Pilot Pen Tennis;20/08/2007;International Gold;Outdoor;Hard;1st Round;3;Wawrinka S.;Ancic M.;57;37;7;6;6;4;;;;;;;2;0;Completed;630;835
50;New Haven;Pilot Pen Tennis;22/08/2007;International Gold;Outdoor;Hard;1st Round;3;Isner J.;Becker B.;199;49;6;3;6;4;;;;;;;2;0;Completed;213;668
50;New Haven;Pilot Pen Tennis;20/08/2007;International Gold;Outdoor;Hard;2nd Round;3;Robredo T.;Gicquel M.;8;45;6;4;6;4;;;;;;;2;0;Completed;1950;700
50;New Haven;Pilot Pen Tennis;20/08/2007;International Gold;Outdoor;Hard;2nd Round;3;Fish M.;Volandri F.;50;29;6;7;7;5;6;0;;;;;2;1;Completed;665;971
50;New Haven;Pilot Pen Tennis;20/08/2007;International Gold;Outdoor;Hard;2nd Round;3;Nieminen J.;Lopez F.;26;61;3;6;6;2;7;6;;;;;2;1;Completed;1070;589
50;New Haven;Pilot Pen Tennis;22/08/2007;International Gold;Outdoor;Hard;2nd Round;3;Blake J.;Clement A.;6;41;6;4;6;2;;;;;;;2;0;Completed;2310;745
50;New Haven;Pilot Pen Tennis;22/08/2007;International Gold;Outdoor;Hard;2nd Round;3;Acasuso J.;Hrbaty D.;69;36;6;1;7;5;;;;;;;2;0;Completed;540;845
50;New Haven;Pilot Pen Tennis;22/08/2007;International Gold;Outdoor;Hard;2nd Round;3;Almagro N.;Benneteau J.;28;63;6;7;6;3;6;3;;;;;2;1;Completed;980;585
50;New Haven;Pilot Pen Tennis;22/08/2007;International Gold;Outdoor;Hard;2nd Round;3;Calleri A.;Ginepri R.;48;66;6;4;3;6;7;5;;;;;2;1;Completed;680;570
50;New Haven;Pilot Pen Tennis;22/08/2007;International Gold;Outdoor;Hard;2nd Round;3;Verdasco F.;Spadea V.;35;64;2;6;6;4;6;2;;;;;2;1;Completed;850;585
50;New Haven;Pilot Pen Tennis;22/08/2007;International Gold;Outdoor;Hard;2nd Round;3;Mathieu P.H.;Horna L.;22;86;6;3;7;6;;;;;;;2;0;Completed;1195;481
50;New Haven;Pilot Pen Tennis;22/08/2007;International Gold;Outdoor;Hard;2nd Round;3;Wawrinka S.;Monfils G.;57;44;7;6;6;4;;;;;;;2;0;Completed;630;717
50;New Haven;Pilot Pen Tennis;22/08/2007;International Gold;Outdoor;Hard;2nd Round;3;Karlovic I.;Russell M.;33;67;7;6;6;4;;;;;;;2;0;Completed;874;561
50;New Haven;Pilot Pen Tennis;22/08/2007;International Gold;Outdoor;Hard;2nd Round;3;Johansson T.;Starace P.;72;31;7;6;6;3;;;;;;;2;0;Completed;529;946
50;New Haven;Pilot Pen Tennis;22/08/2007;International Gold;Outdoor;Hard;2nd Round;3;Andreev I.;Montanes A.;39;46;6;1;6;7;7;6;;;;;2;1;Completed;775;700
50;New Haven;Pilot Pen Tennis;22/08/2007;International Gold;Outdoor;Hard;2nd Round;3;Ferrer D.;Isner J.;15;199;6;7;6;2;6;2;;;;;2;1;Completed;1565;213
50;New Haven;Pilot Pen Tennis;22/08/2007;International Gold;Outdoor;Hard;2nd Round;3;Simon G.;Del Potro J.M.;40;59;7;6;6;7;7;5;;;;;2;1;Completed;755;595
50;New Haven;Pilot Pen Tennis;23/08/2007;International Gold;Outdoor;Hard;2nd Round;3;Davydenko N.;Young D.;4;229;6;2;4;6;7;5;;;;;2;1;Completed;3415;173
50;New Haven;Pilot Pen Tennis;23/08/2007;International Gold;Outdoor;Hard;3rd Round;3;Karlovic I.;Johansson T.;33;72;4;6;6;4;7;5;;;;;2;1;Completed;874;529
50;New Haven;Pilot Pen Tennis;23/08/2007;International Gold;Outdoor;Hard;3rd Round;3;Fish M.;Acasuso J.;50;69;6;7;6;3;6;0;;;;;2;1;Completed;665;540
50;New Haven;Pilot Pen Tennis;23/08/2007;International Gold;Outdoor;Hard;3rd Round;3;Wawrinka S.;Robredo T.;57;8;6;3;6;3;;;;;;;2;0;Completed;630;1950
50;New Haven;Pilot Pen Tennis;23/08/2007;International Gold;Outdoor;Hard;3rd Round;3;Andreev I.;Ferrer D.;39;15;3;6;7;6;6;4;;;;;2;1;Completed;775;1565
50;New Haven;Pilot Pen Tennis;23/08/2007;International Gold;Outdoor;Hard;3rd Round;3;Verdasco F.;Nieminen J.;35;26;6;3;2;6;6;4;;;;;2;1;Completed;850;1070
50;New Haven;Pilot Pen Tennis;23/08/2007;International Gold;Outdoor;Hard;3rd Round;3;Blake J.;Calleri A.;6;48;3;6;7;6;6;1;;;;;2;1;Completed;2310;680
50;New Haven;Pilot Pen Tennis;23/08/2007;International Gold;Outdoor;Hard;3rd Round;3;Mathieu P.H.;Almagro N.;22;28;4;6;6;3;6;2;;;;;2;1;Completed;1195;980
50;New Haven;Pilot Pen Tennis;23/08/2007;International Gold;Outdoor;Hard;3rd Round;3;Simon G.;Davydenko N.;40;4;6;4;6;4;;;;;;;2;0;Completed;755;3415
50;New Haven;Pilot Pen Tennis;23/08/2007;International Gold;Outdoor;Hard;Quarterfinals;3;Fish M.;Wawrinka S.;50;57;6;3;6;3;;;;;;;2;0;Completed;665;630
50;New Haven;Pilot Pen Tennis;23/08/2007;International Gold;Outdoor;Hard;Quarterfinals;3;Karlovic I.;Andreev I.;33;39;6;7;6;4;7;6;;;;;2;1;Completed;874;775
50;New Haven;Pilot Pen Tennis;24/08/2007;International Gold;Outdoor;Hard;Quarterfinals;3;Blake J.;Verdasco F.;6;35;6;4;6;2;;;;;;;2;0;Completed;2310;850
50;New Haven;Pilot Pen Tennis;24/08/2007;International Gold;Outdoor;Hard;Quarterfinals;3;Mathieu P.H.;Simon G.;22;40;6;4;6;3;;;;;;;2;0;Completed;1195;755
50;New Haven;Pilot Pen Tennis;24/08/2007;International Gold;Outdoor;Hard;Semifinals;3;Fish M.;Karlovic I.;50;33;7;6;6;4;;;;;;;2;0;Completed;665;874
50;New Haven;Pilot Pen Tennis;25/08/2007;International Gold;Outdoor;Hard;Semifinals;3;Blake J.;Mathieu P.H.;6;22;6;4;3;6;7;6;;;;;2;1;Completed;2310;1195
50;New Haven;Pilot Pen Tennis;25/08/2007;International Gold;Outdoor;Hard;The Final;3;Blake J.;Fish M.;6;50;7;5;6;4;;;;;;;2;0;Completed;2310;665
51;New York;US Open;27/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;Davydenko N.;Levine J.;4;485;6;4;6;0;6;1;;;;;3;0;Completed;3255;52
51;New York;US Open;27/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;Lopez F.;Ferrero J.C.;60;21;6;3;6;4;6;4;;;;;3;0;Completed;586;1220
51;New York;US Open;27/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;Andreev I.;Kendrick R.;39;105;7;6;6;3;6;4;;;;;3;0;Completed;810;399
51;New York;US Open;27/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;Mirnyi M.;Baghdatis M.;106;18;6;3;7;5;3;6;7;6;;;3;1;Completed;398;1440
51;New York;US Open;27/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;Young D.;Guccione C.;223;93;6;7;6;3;6;2;6;3;;;3;1;Completed;183;444
51;New York;US Open;27/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;de Voest R.;Ascione T.;146;126;6;2;3;0;;;;;;;1;0;Retired;286;336
51;New York;US Open;27/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;Petzschner P.;Becker B.;290;50;2;6;3;6;6;4;6;4;6;1;3;2;Completed;126;668
51;New York;US Open;27/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;Berdych T.;Gicquel M.;9;47;6;3;7;6;6;2;;;;;3;0;Completed;1925;700
51;New York;US Open;27/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;Bolelli S.;Benneteau J.;87;61;6;3;6;4;3;6;6;1;;;3;1;Completed;478;585
51;New York;US Open;27/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;Gasquet R.;Roitman S.;13;77;7;5;6;1;6;2;;;;;3;0;Completed;1740;517
51;New York;US Open;27/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;Federer R.;Jenkins S.;1;319;6;3;6;2;6;4;;;;;3;0;Completed;7605;110
51;New York;US Open;27/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;Bjorkman J.;Guzman J.P.;55;132;6;3;7;6;6;2;;;;;3;0;Completed;615;321
51;New York;US Open;27/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;Murray A.;Cuevas P.;19;129;6;2;6;3;6;0;;;;;3;0;Completed;1420;330
51;New York;US Open;27/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;Grosjean S.;Goldstein P.;78;97;6;1;4;1;;;;;;;1;0;Retired;516;424
51;New York;US Open;27/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;Haas T.;Darcis S.;10;137;6;7;7;5;6;3;6;4;;;3;1;Completed;1880;308
51;New York;US Open;27/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;Simon G.;Waske A.;41;139;6;4;6;1;;;;;;;2;0;Retired;790;303
51;New York;US Open;27/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;Lee H.T.;Hrbaty D.;43;36;6;7;6;4;7;5;6;7;6;4;3;2;Completed;726;845
51;New York;US Open;27/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;Isner J.;Nieminen J.;184;26;6;7;7;6;7;6;6;4;;;3;1;Completed;223;1070
51;New York;US Open;27/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;Almagro N.;Kuznetsov A.;28;186;6;4;6;0;7;6;;;;;3;0;Completed;980;221
51;New York;US Open;27/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;Capdeville P.;Schuettler R.;120;145;5;7;6;3;6;7;6;4;6;3;3;2;Completed;359;288
51;New York;US Open;27/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;Kiefer N.;Spadea V.;187;62;6;2;7;6;6;3;;;;;3;0;Completed;220;585
51;New York;US Open;27/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;Verdasco F.;Mathieu P.H.;34;20;3;6;1;6;6;4;6;3;6;3;3;2;Completed;860;1265
51;New York;US Open;27/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;Horna L.;Luczak P.;85;90;7;6;6;3;7;6;;;;;3;0;Completed;486;454
51;New York;US Open;27/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;Canas G.;Ramirez-Hidalgo R.;14;109;6;3;4;6;7;5;6;3;;;3;1;Completed;1648;394
51;New York;US Open;28/08/2007;Grand Slam;Outdoor;Hard;1st Round;5;Chela J.I.;McClune M.;22;614;6;2;6;1;7;6;;;;;3;0;Completed;1220;31
